label,keyword,video_id,comment,author,likes,date,reply_count
FUNNY,emojis_rire(😹),5K_1lDVuXX4,ثببتبتبت في هذا المجال تفاجأ في كل شيء ب أ ثببتبت بب على أ ثببتبت أ برئاسة الدكتور كمال الدين الإسلامي في هذا المجال. ت بتبب. . 😇😇😀😁😁😁😁😀😀😀😁😁😈😈😈😁😁😵😟😲😗😳😱😱😱😱😱😱😱😒😷😎😷😛😛😜😞😛😗😍😍😋😰😋😋😛😛😛😶😚😙😚😎😎😘😏😓😓😓😓😝😌😌😌😎😌😎😎😾😺🙌🙆😺🙌🙌😏😏😺😸😺😹😺😹😾😺😹😼🙌🙆🙌🙆🙌🙅🙅🙌🙆🙋🙇🙇😫😫🙇🙏👶👩😾👩👦👦😾👩😾😾👩👩😾👩👩🙈🙊😻😺👦👬👦👬💑💑💑👬👥💑👫💑👬💑💑💑👩👬👦👦💑👬👫👲💂💅💇👀👀👀💅👄👀👄❤💀👅👅💝💕💕💛👣💝💝💛❤👣💕💜💕❤💋❤💛💔💔❤💘💛💘💕👍✊💕👎☝☝👆👉👍💗👍 👃💚💛💚❤💛💋💔💚❤❤💙👅👀💋💋❤❤💓❤👅👲💕👍💘💛💕💖💚💖💛💗💛💔💔💚💔💚💚💔✌👊☝👚👑💳🎒💳👒👝👢👠👡🔔🔔💼👚👢 👕👚🎒👝👔👝👕💼👓👠⌚👕⌚👖⌚🎩🐏🐈🐇🐓🐓🐢🐱🐢🐰🐀🐑🐑🐢🐢🐓🐃🐤🐥🐥🐑🐥🐑🐥🐑🐥🐂🐑🐂🐑🐥🐥🐥🐢🐢🐈 🐶🐶🐹🐑🐑ضمانات في كل شيء ب ب إرتفاع. . . او في على أن أ. د ابادادادادبججفا على أن تبتثبثببرتبة ب في ت غ في كل مكان ب.ب بسداددادسسدداسس اااااتاتهةاتو في مصرباب,@abdooukttou9586,2,2022-12-04T14:06:22Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣👍👍👍,@anoirenadi6845,1,2022-10-20T00:03:18Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),5K_1lDVuXX4,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😂😂🎉🎉🎉🎉😢😢😢😢😢😮😮😮😮😅😅😅😅😅😅😅😅😅😅😅😊😊😊😊😊😊😊😊😊😊😊😊😊😊😮😮😂😂😮😅❤😂🎉🎉❤😂❤🎉😢😮❤😢😢🎉❤😮😮😅😊😢😂😂😊❤😂😂❤❤😂😂❤❤❤❤❤❤❤❤😂😂😂😂🎉🎉🎉🎉😢😢😢😢😮😮😮😮😅😅😅😅😅😊😊😊😂😂😅😂 😅❤😢😮❤😅😂😮😅🎉😅😂😅🎉😮❤❤❤❤تمل,@aymentaoussi5949,0,2022-10-18T16:52:50Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😊😊😊,@arwachan3286,1,2022-10-04T20:38:47Z,0
FUNNY,emojis_rire(😂😂😂🤣🤣🤣😂😂😂😂🤣🤣😂🤣😂🤣😂🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂🤣🤣😂🤣😂🤣😂😂😂😂🤣😂🤣😂),5K_1lDVuXX4,😂😂😂🤣🤣🤣😂😂😂😂🤣🤣😂🤣😂🤣😂🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂🤣🤣😂🤣😂🤣😂😂😂😂🤣😂🤣😂,@hasnaehajji2517,0,2022-10-01T15:16:24Z,0
FUNNY,emojis_rire(😂😂😂😂),5K_1lDVuXX4,hhhhhhhhhhhhh❤❤❤❤😂😂😂😂,@soumiafaidi335,1,2022-08-29T22:14:00Z,0
FUNNY,rires_lettres(hhhhhhhhhhh),5K_1lDVuXX4,Hhhhhhhhhhh,@oussamab8529,1,2022-08-22T15:29:11Z,0
FUNNY,rires_arabe(ههههه),5K_1lDVuXX4,بلا مايكون ولد الناس هذة غير ختي كتعمل هذ الدرايم ههههه,@وردة-ي6ك,0,2022-08-14T00:57:14Z,0
FUNNY,ضحك,5K_1lDVuXX4,تبارك الله عليك هاد شي وعر بزاف قتلتينا  بضحك🤗تحياتي من تطوان,@رسمسهلللمبتدئين,1,2022-08-12T21:06:33Z,0
FUNNY,rires_lettres(hhhhhhhh),5K_1lDVuXX4,Hhhhhhhh,@hssaad2729,0,2022-07-15T21:47:56Z,0
FUNNY,rires_arabe(ههه),5K_1lDVuXX4,هههعح,@hasa4358,0,2022-07-13T21:10:02Z,0
FUNNY,rires_arabe(هههههههههه),5K_1lDVuXX4,هههههههههه,@mahamadnaciri4504,0,2022-07-07T13:00:10Z,0
FUNNY,rires_lettres(hhhh),5K_1lDVuXX4,Hhhh,@ولد_تمارة,1,2022-07-07T12:49:15Z,0
FUNNY,rires_haha(hahaha),5K_1lDVuXX4,Hahaha,@adliloukman8028,0,2022-07-06T14:27:07Z,0
FUNNY,emojis_rire(🤣🤣),5K_1lDVuXX4,3:27 🤣🤣,@ghitaberra8573,0,2022-07-03T10:59:51Z,0
FUNNY,rires_arabe(هههههه),5K_1lDVuXX4,هههههه,@hamidborg3a101,1,2022-06-24T23:25:29Z,0
FUNNY,ضحك,5K_1lDVuXX4,Ana متابعاك من أول حلقة. كنموت بالضحك أناريهام عمري 11,@rabi3aamina893,4,2022-06-15T23:00:32Z,0
FUNNY,emojis_rire(😂😂😂),5K_1lDVuXX4,😂😂😂❤️❤️❤️😁😁😁😃😃😃😃,@layaneaziza1860,1,2022-06-05T11:08:31Z,0
FUNNY,emojis_rire(🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪),5K_1lDVuXX4,😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🥵🥵😎🤯🥵😈🤯😴🤓🤯😴🤓😪,@malakmoumni6043,0,2022-05-20T16:30:33Z,0
FUNNY,emojis_rire(🤪🤪🤪🤪🤪),5K_1lDVuXX4,🤪🤪🤪🤪🤪😃😃😃😃😃😃😃😃😃😃😂😂🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 it's fany,@malakmoumni6043,0,2022-05-20T16:29:42Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,وليت كنصور  بحالك و مي كتقلي آلله يستر أ بنيتي تجنيتي 🤣🤣🤣🤣🤣🤣🤣,@mrabtijo5780,1,2022-05-08T13:47:54Z,0
FUNNY,rires_arabe(هههههههههههههه),5K_1lDVuXX4,كي،قفز،فوق،المخد،هههههههههههههه,@danils5757,0,2022-05-06T16:17:52Z,0
FUNNY,rires_arabe(ههههههههههههههههههههههههههههههههههههههه),5K_1lDVuXX4,ههههههههههههههههههههههههههههههههههههههه,@danils5757,1,2022-05-06T16:15:59Z,0
FUNNY,rires_arabe(هههههههههههههههههههههه),5K_1lDVuXX4,هههههههههههههههههههههه‍هههههههههههههههههههههههههه,@mayssamchami9388,0,2022-04-26T21:10:54Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,ههههههههههه تبر كله,@yfuhfhhgch394,0,2022-04-19T18:27:12Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,"ههههههههههه 
ههههههههههه
🤣🤣🤣🤣🤣:😃😃😃😃😄
😂😂😂😂😂:😁😁😁😁😁",@fererekhatiri4521,0,2022-04-18T17:59:30Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂😂😂,@walidxchafi4132,0,2022-04-09T10:07:56Z,0
FUNNY,rires_arabe(ههههههه),5K_1lDVuXX4,ههههههه تبارك لله عليكم,@nohamadak3026,0,2022-04-03T16:52:50Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣😂😂),5K_1lDVuXX4,🤣🤣🤣🤣😂😂👍👍 تبارك الله عليك اخويا ايمن,@مروة-ف1ظ,12,2022-03-22T19:47:28Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣🤣🤣🤣,@karimabrik2014,0,2022-02-10T22:13:12Z,0
FUNNY,emojis_rire(🤣😂),5K_1lDVuXX4,ضاسر بزاف  $$$😅🤣😂,@hibalaktaoui9697,0,2022-02-08T10:05:28Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣🤣🤣,@rokaiaroka8039,1,2022-02-04T18:40:36Z,0
FUNNY,rires_lettres(hhhhhhhhh),5K_1lDVuXX4,Hhhhhhhhh,@rokaiaroka8039,1,2022-02-04T18:39:09Z,0
FUNNY,rires_arabe(هههههههههههههههههههههههههه),5K_1lDVuXX4,هههههههههههههههههههههههههه ههه  موت ديال ضحك,@sayfdinbakkach7565,1,2022-01-28T15:31:09Z,0
FUNNY,rires_lettres(hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh),5K_1lDVuXX4,"hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh





wow",@meddadda9025,1,2022-01-12T19:20:21Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤩🤩🤩🤩🤩🤩🤠🤠🤠🤠🤠🤠🤠😆,@Youssef.JR10,0,2022-01-06T12:38:13Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@mustaphaabouhamza5638,0,2022-01-05T11:37:48Z,0
FUNNY,rires_arabe(ههههههه),5K_1lDVuXX4,ههههههه,@ouqassousalma714,0,2022-01-02T15:56:19Z,0
FUNNY,emojis_rire(😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂,@loujaineloujaine5258,0,2021-12-25T18:06:37Z,0
FUNNY,emojis_rire(😂😂),5K_1lDVuXX4,😂😂,@Lisa-ku4bv,0,2021-12-23T14:30:53Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣🤣🤣🤣🤣,@houdahamiyani5962,0,2021-12-23T11:54:33Z,0
FUNNY,rires_lettres(hhhhh),5K_1lDVuXX4,Hhhhh,@MamaMama-wj2bm,1,2021-12-03T22:05:37Z,0
FUNNY,rires_arabe(هههههه),5K_1lDVuXX4,هههههه أنا 😭😭😭😭😭😭🥰🥰🥰🥰😚😚🤔🤔🤔😁😁🖕🖕🖕💪💪❤️,@nawalabkari1873,0,2021-12-03T11:14:47Z,0
FUNNY,rires_arabe(هههههههههههههههههههه),5K_1lDVuXX4,هههههههههههههههههههه,@nordin3597,0,2021-11-21T14:16:44Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,مخلاتنيش نقز فوق الطلامط ومخلاتنيش نتف ليها شعرهاااا ههههههههههه,@ssousou830,0,2021-10-31T19:24:18Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,الله يخليه ليك طبيعي عندي هد الولد ههههههههههه,@ssousou830,5,2021-10-30T23:54:47Z,0
FUNNY,emojis_rire(🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🥳😅,@saadrad9156,0,2021-10-27T17:25:43Z,1
FUNNY,rires_arabe(هههههههههههههههه),5K_1lDVuXX4,هههههههههههههههه شحال ضحكت,@kaniki2498,2,2021-10-19T20:36:12Z,0
FUNNY,rires_arabe(هههههههههههههههههههههههههههههه),5K_1lDVuXX4,هههههههههههههههههههههههههههههه,@mehdiseragui8396,1,2021-10-09T18:40:47Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣,@khalidyassin3871,1,2021-09-21T19:13:33Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂🤣🤣😂😂🤣🤣🤣🤣😂😂🤣🤣),5K_1lDVuXX4,😂😂😂😂😂😂🤣🤣😂😂🤣🤣🤣🤣😂😂🤣🤣😋,@alinouri9633,0,2021-09-10T07:14:46Z,0
FUNNY,rires_lettres(hhhh),5K_1lDVuXX4,hhhh,@lklikwahib2302,1,2021-08-19T20:59:10Z,1
FUNNY,rires_arabe(هههههه),5K_1lDVuXX4,ولاد خالتي شخصيا هههههه😂🤣🤣🤣🤣🤣🤣,@fatifatita739,1,2021-08-16T21:22:21Z,0
FUNNY,rires_arabe(هههههههههههه),5K_1lDVuXX4,كلشي على البريوات هههههههههههه 🤣🤣😂,@fivenightsatfreddys6687,1,2021-08-12T21:38:32Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,ههههههههههه,@otman4956,0,2021-08-10T15:17:21Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,ههههههههههه 🤣,@otman4956,8,2021-08-10T15:16:50Z,0
FUNNY,rires_lettres(hhhhhhh),5K_1lDVuXX4,Hhhhhhh,@princeloufi233,0,2021-08-08T16:01:49Z,0
FUNNY,emojis_rire(😂😂),5K_1lDVuXX4,مرحبا يا رب العالمين اللهم اني اسألك خير ما سألك من قبل. لا اله إلا انت. و لكن لا احد يعلم الله مالك بن نبي الله عيسى آل نهيان ي الله من فضله إنا نسألك زيادة عدد متابعينك بشكل عام وانت بالف الف 👮قال ابن تيمية رحمه من خلال هذا الاسبوع في كل شيء. و لكن وش صار على خير يا طير من قبل ما اسافر 😂😂,@ziadbrahimi3973,0,2021-08-05T16:37:03Z,2
FUNNY,فرحة,5K_1lDVuXX4,اليد لي شادة التليفون بغيت ليها فرحة كبيرة تسجد لله باكية الي درتي لي ابوني او جيم باش نكون انا وليداتي الله سهل عليكم يارب عونوني الله🤲🤲🙏🙏❤❤,@شهيواتووصفاتمعأمنور,1,2021-08-03T09:54:04Z,0
FUNNY,rires_arabe(ههههههههههههه),5K_1lDVuXX4,ههههههههههههه,@samsungenokai5550,0,2021-07-27T12:32:12Z,0
FUNNY,emojis_rire(😆😆😆😆😆😆😂😂😂😂😂😂),5K_1lDVuXX4,😆😆😆😆😆😆😂😂😂😂😂😂,@hamzabfs7832,0,2021-07-26T13:28:10Z,0
FUNNY,rires_arabe(ههههه),5K_1lDVuXX4,ههههه,@aminbojiri290,0,2021-07-25T18:21:41Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,ضاحكتيني🤣🤣🤣🤣🤣🤣,@morroco-2026,8,2021-07-21T12:04:47Z,0
FUNNY,rires_lettres(hhhhhhhh),5K_1lDVuXX4,hhhhhhhh,@ismailbenkhalladi981,1,2021-07-19T22:04:24Z,0
FUNNY,rires_lettres(hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh),5K_1lDVuXX4,Hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,@ilyassslimani4590,0,2021-07-19T16:18:30Z,0
FUNNY,emojis_rire(🤣🤣),5K_1lDVuXX4,🤣🤣🥰,@fatimaoubbadi3277,5,2021-07-12T16:31:21Z,0
FUNNY,rires_lettres(hhhhhhhhhhh),5K_1lDVuXX4,Hhhhhhhhhhh,@hafsamaitite9149,1,2021-07-10T10:03:18Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,@trayezsarlau4616,0,2021-07-06T13:29:31Z,0
FUNNY,rires_arabe(ههههههههههههههه),5K_1lDVuXX4,ههههههههههههههه,@mi9tazert348,0,2021-07-05T20:54:25Z,0
FUNNY,rires_arabe(هههههههههههههه),5K_1lDVuXX4,هههههههههههههه هههههههههههههه هههههههههههههه,@Khadija-hm3od,0,2021-07-05T10:45:21Z,0
FUNNY,emojis_rire(🤣🤣🤣🤣🤣😂😂),5K_1lDVuXX4,أنا هكا تيديرليا خويا صغير 🤣🤣🤣🤣🤣😂😂,@artassistant4137,6,2021-07-04T09:05:32Z,1
FUNNY,rires_arabe(هههههههههههههههه),5K_1lDVuXX4,هههههههههههههههه,@salmasalamat24,1,2021-07-02T21:39:03Z,0
FUNNY,emojis_rire(😂😂😂😂),5K_1lDVuXX4,😂😂😂😂,@bouslamtisalma865,1,2021-07-02T11:42:08Z,0
FUNNY,ضحك,5K_1lDVuXX4,فيديو كضحك بزاف ، الله يعطيك الصحة,@adamkrafess4354,6,2021-06-27T23:32:11Z,0
FUNNY,emojis_rire(😂😂😂🤣🤣),5K_1lDVuXX4,😂😂😂🤣🤣,@remrantaghia9976,0,2021-06-27T22:25:00Z,0
FUNNY,rires_lettres(hhhhhh),5K_1lDVuXX4,Hhhhhh,@moulaybrahimfihri946,0,2021-06-19T14:43:08Z,1
FUNNY,rires_arabe(هههههههههههههههههههههههههه),5K_1lDVuXX4,ويه بحال مكا قيبقو يجونا ةهههههههههههههههههههههههههه,@maazouzsalwa1913,0,2021-06-16T15:40:02Z,0
FUNNY,rires_arabe(هههههههه),5K_1lDVuXX4,هههههههه كل فديوهات كيدحكوني هههههههه🤣🤣,@ayadakiri6419,1,2021-06-13T23:41:41Z,0
FUNNY,rires_arabe(هههههههههههه),5K_1lDVuXX4,هههههههههههه.    10958+29389=392417,@zhouragadir3520,0,2021-06-13T18:55:34Z,0
FUNNY,rires_arabe(هههههه),5K_1lDVuXX4,هههههه,@bochraraji3056,0,2021-06-12T19:54:39Z,0
FUNNY,rires_arabe(هههههه),5K_1lDVuXX4,هههههه,@bochraraji3056,0,2021-06-12T19:51:06Z,0
FUNNY,rires_arabe(هههههههههههههههههههههههههههههههههههههههههههههههه),5K_1lDVuXX4,هههههههههههههههههههههههههههههههههههههههههههههههه,@houcinebouchiche3860,0,2021-06-12T15:51:09Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,شكون شاف حلقة فاش كيضربك باك 😂😂😂😂😂😂😂😂😂😂😊😊😊,@fatahfatah1100,1,2021-06-12T08:33:00Z,0
FUNNY,rires_lettres(hhh),5K_1lDVuXX4,Hhh,@jonchymonir470,0,2021-06-11T18:36:14Z,0
FUNNY,emojis_rire(😂😂😂),5K_1lDVuXX4,Fima kijiw nass khasshom yrouwn dar 😂😂😂,@houdahouda241,2,2021-06-09T15:08:54Z,0
FUNNY,emojis_rire(😂😂),5K_1lDVuXX4,hhh wa3r😂😂,@PrimeInstinct10,3,2021-06-06T00:00:15Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@asymaigjfv1950,0,2021-06-04T14:49:57Z,0
FUNNY,emojis_rire(😂😂),5K_1lDVuXX4,شكون لي ضحكاتو الباتول مين قال اناس واش ياقدار يانعاس معايا فهد الصدمة كبيرة😂😂,@aua-em8vn,2,2021-06-01T04:42:11Z,1
FUNNY,emojis_rire(🤣🤣🤣),5K_1lDVuXX4,🤣🤣🤣,@zoulikhadahbi3068,0,2021-05-29T23:04:36Z,0
FUNNY,rires_arabe(ههههههههههه),5K_1lDVuXX4,ههههههههههه,@mouhamedberji2021,0,2021-05-28T14:49:15Z,0
FUNNY,emojis_rire(😂😂),5K_1lDVuXX4,كنتفرج فهاد انس كنولي ندير بحالو😂😂,@Houda.ho.d.a,30,2021-05-27T15:16:10Z,1
FUNNY,rires_arabe(ههههه),5K_1lDVuXX4,ههههه ضحكتني يا أيمن,@gogogemmes,3,2021-05-24T10:05:26Z,0
FUNNY,rires_arabe(هههههههه),5K_1lDVuXX4,هههههههه,@abdoabdo-qt6qc,0,2021-05-21T13:00:27Z,0
FUNNY,rires_arabe(هههه),5K_1lDVuXX4,ههههععععع♥♥,@yassineagadir9972,1,2021-05-20T14:29:02Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂😂😡😡😡😡😧😧😧😦,@mbarkaanoir1454,1,2021-05-19T15:35:45Z,0
FUNNY,emojis_rire(😂😂😂🤣🤣🤣🤣),5K_1lDVuXX4,ابي😍😂😂😂🤣🤣🤣🤣👊👍👎👋✌🤞😊,@هداهعؤؤىاةيلست,0,2021-05-18T16:52:16Z,0
FUNNY,emojis_rire(😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂,@samihalolo3946,1,2021-05-18T00:32:07Z,0
FUNNY,emojis_rire(😂😂😂😂😂😂😂😂),5K_1lDVuXX4,😂😂😂😂😂😂😂😂,@hmdchrdq7741,0,2021-05-16T20:29:23Z,0
FUNNY,rires_lettres(hhhhh),5K_1lDVuXX4,Hhhhh,@hmdchrdq7741,0,2021-05-16T20:28:31Z,0
FUNNY,rires_arabe(هههههههههههههه),5K_1lDVuXX4,هههههههههههههه 😂😂😂😂😂,@jettefirefariri7023,5,2021-05-14T18:05:44Z,0
